dataset,config,model,subject,real_slope,pseudo_mean,d,n_pseudo_draws,used
erp_core,config4,M9a_mean_Pz,sub-040,0.6056430034420097,0.7415410757788384,-0.1358980723368287,871,True
erp_core,config4,M13_PE_Fz_0_150,sub-001,-0.08863097671768116,0.05730073858901919,-0.14593171530670035,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-002,0.2268048884413993,0.018912993586653867,0.2078918948547454,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-003,0.45766663171896954,-0.004568907903392018,0.4622355396223616,4,False
erp_core,config4,M13_PE_Fz_0_150,sub-005,0.1394139899209235,,,0,False
erp_core,config4,M13_PE_Fz_0_150,sub-006,-0.0684736038791898,0.03897124016486563,-0.10744484404405544,958,True
erp_core,config4,M13_PE_Fz_0_150,sub-007,0.045880954591464,-0.04614334557010718,0.09202430016157118,594,True
erp_core,config4,M13_PE_Fz_0_150,sub-010,0.21846915215776366,0.045237321530480594,0.17323183062728306,717,True
erp_core,config4,M13_PE_Fz_0_150,sub-011,0.018015655761217123,-0.06354665926746765,0.08156231502868477,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-012,0.09285660034627699,-0.0005950004226672645,0.09345160076894425,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-013,0.09886237734705172,0.0163543120368932,0.08250806531015853,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-014,-0.18075935143536984,0.09817538560217026,-0.2789347370375401,999,True
erp_core,config4,M13_PE_Fz_0_150,sub-015,0.20218059039843878,0.016121504236699922,0.18605908616173886,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-016,0.2036521135720881,0.15340525373223662,0.05024685983985147,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-017,0.0674035835299663,-0.1780704025870251,0.2454739861169914,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-019,0.2225287549332648,-0.003665537632276295,0.22619429256554108,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-020,0.22175159298878921,-0.005677500940599987,0.2274290939293892,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-021,0.24457978572963143,0.08547265243853112,0.15910713329110032,994,True
erp_core,config4,M13_PE_Fz_0_150,sub-022,0.1408844541817124,0.10930610156410535,0.03157835261760704,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-024,0.2031056540005912,0.048714720971592254,0.15439093302899892,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-025,0.16305431504236167,-0.0408516535817243,0.20390596862408597,977,True
erp_core,config4,M13_PE_Fz_0_150,sub-026,0.22097284797969718,0.05274182016370128,0.16823102781599591,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-027,0.2439605811302949,0.009698438377491743,0.23426214275280316,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-028,0.07095483368551156,0.04848485324593669,0.02246998043957487,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-029,0.1618457660748128,0.04832597094597459,0.1135197951288382,1000,True
erp_core,config4,M13_PE_Fz_0_150,sub-030,-0.14954554906987874,,,0,False
erp_core,config4,M13_PE_Fz_0_150,sub-031,0.23523890098111983,-0.07837882405154188,0.3136177250326617,925,True
