subject,pe,se,lz,hjorth_mob,hjorth_cplx,p300
sub-020,0.46821854811136715,0.419853845560264,0.32883829018124133,0.12532847808255648,1.1947929941625148,7.766706734402732e-06
sub-020,0.5580861450245486,0.3260915205666521,0.4110478627265517,0.15872176992810605,1.757943618955181,3.67438534979202e-06
sub-020,0.528985420034733,0.27890238479973506,0.49325743527186205,0.16018097631940856,1.261902599282039,6.77637507065216e-06
sub-080,0.43252038350513633,0.2527882678992066,0.32883829018124133,0.13129310686621132,1.7582304825695736,-1.8010384303040351e-06
sub-080,0.5400684935393784,0.4017127584896139,0.24662871763593103,0.10156462734168352,2.2447059524705297,2.809328628606012e-06
sub-080,0.4878206235982221,0.5072478024181066,0.49325743527186205,0.144068214970431,1.4377558824121348,-7.2843857094952795e-06
sub-080,0.45740238971085684,0.335013447157553,0.4110478627265517,0.10627673680760051,2.0005147200632436,-7.983837274245583e-07
sub-080,0.635299968826895,0.38721166779881405,0.4110478627265517,0.21498716234340082,1.3765254124496937,-1.0596762439904079e-05
sub-080,0.4878206235982221,0.3138205181970465,0.32883829018124133,0.1432609206592124,1.5175616327207415,7.75141068539061e-06
sub-080,0.29860905163816853,0.11841775481447446,0.4110478627265517,0.04842320194506549,3.757289395321174,3.334279318874227e-06
sub-080,0.5138072788813919,0.42199441005937505,0.4110478627265517,0.1561559409101565,1.4934083431183218,9.57058129018479e-06
sub-080,0.5727098389396168,0.3143922227793547,0.32883829018124133,0.1516063126066447,1.7309311330303416,-3.028065688835552e-06
sub-080,0.5718220282306016,0.35667494393873245,0.49325743527186205,0.1661582325279138,1.3961494591342845,5.422482812675446e-06
sub-080,0.5718220282306016,0.2959808752664761,0.32883829018124133,0.1468395019231094,1.7612149361503444,-1.2010896651387816e-06
sub-080,0.5214322618444747,0.40546510810816444,0.4110478627265517,0.19327045888781477,1.2619085105657473,1.9624254202625624e-06
sub-080,0.592333957384912,0.20007827838321368,0.6576765803624827,0.1575351455810131,1.3727096480063752,-4.608983903409021e-06
sub-080,0.5462895804701012,0.30840820296889776,0.49325743527186205,0.18475432814614315,0.8728271261818362,9.759434352202288e-06
sub-080,0.44967997033386026,0.18356456503355162,0.4110478627265517,0.07377249420136785,3.153711636342995,3.1908706326908913e-06
sub-080,0.5962803134573204,0.26038993016377343,0.4110478627265517,0.16398441051860926,1.4497886241142675,1.7880272234455293e-05
sub-080,0.5726626889456685,0.46770741698538537,0.49325743527186205,0.19243139161122821,1.3436474172533517,1.148827779521326e-06
sub-080,0.490661848355847,0.2315587482394942,0.4110478627265517,0.10019966261133426,1.9141733421628502,2.1285524859553186e-06
sub-080,0.5917637973754214,0.2313740504507252,0.32883829018124133,0.16907968064720222,1.5064522004642122,3.6870332082665738e-06
sub-080,0.47122906817951754,0.3107777872464302,0.4110478627265517,0.1348462397227206,1.4892444012523025,-5.907304926291971e-06
sub-080,0.48938604018507104,0.35074020841891773,0.4110478627265517,0.11718377479193186,1.3056415953268075,8.90170955008944e-06
sub-080,0.6117294943091915,0.15602861465145842,0.4110478627265517,0.1376064164006932,1.78514027439692,6.076200632685084e-06
sub-080,0.46073262331554,0.15762894420358317,0.4110478627265517,0.06329808223422737,4.72360536412644,9.31118962499588e-06
sub-080,0.5502803436659474,0.2030759882634005,0.32883829018124133,0.1049572984370779,2.105216609401373,4.165473261878888e-06
sub-080,0.5671440611465248,0.13125607878738713,0.32883829018124133,0.09770275383842103,2.418926814727424,2.2311591767607475e-06
sub-080,0.5962803134573204,0.4270375933622922,0.49325743527186205,0.22084849631139503,1.3799762434216238,3.6740894687202923e-06
sub-080,0.5244838471383011,0.3673133421437882,0.32883829018124133,0.10995034594662775,1.8881648716241726,8.678333720774572e-06
sub-080,0.5757218736604971,0.20854475189305707,0.4110478627265517,0.10751256933065302,2.551178935651901,4.166435133409008e-06
sub-080,0.5256666561903609,0.26940002761433185,0.32883829018124133,0.10943037601931911,2.538744782298242,-4.5431930319137866e-06
sub-080,0.503998698162992,0.3823693933135151,0.4110478627265517,0.13834424367916515,1.2984259184489153,1.1020160113566436e-05
sub-080,0.5896272954264788,0.12947907541957476,0.4110478627265517,0.09212299480084431,2.3294625575573367,2.0582297297325464e-05
sub-074,0.5894953239655337,0.3882867715730798,0.5754670078171724,0.24743173950056735,1.2239547617723168,-6.300763686675322e-06
sub-074,0.6196222064540079,0.3760512229018711,0.5754670078171724,0.2888977512583165,1.0040004268589313,3.7600131543376067e-06
sub-074,0.5940787227563603,0.33160604697004004,0.4110478627265517,0.1296153332989017,1.8171650018532,-1.2138820947120911e-05
sub-074,0.5878174413030132,0.5296135376316239,0.32883829018124133,0.18130925665398565,1.74422876451563,-2.822561658354396e-06
sub-074,0.5765800008209093,0.47608267532211773,0.49325743527186205,0.17268158251405055,1.6715964374312704,1.969112719079734e-06
sub-074,0.5762445963111835,0.4986303506721723,0.4110478627265517,0.1899624541517067,1.7248753688615062,-1.9608267449142174e-06
sub-074,0.6082923239269259,0.5418015516602955,0.49325743527186205,0.20559673055449004,1.5872243572317906,8.372129958435337e-06
sub-074,0.5261211495610538,0.3918223317043778,0.49325743527186205,0.17978167813777493,1.5026098766256157,6.797421700249988e-06
sub-074,0.5828176720602659,0.38733772351560775,0.49325743527186205,0.19824260928641468,1.2899371558600103,3.276025827776113e-06
sub-074,0.5855489678931254,0.49549125976588404,0.6576765803624827,0.1863272486096911,1.7489611653174668,7.162448097829415e-07
sub-074,0.6119580758302074,0.5108256237659907,0.4110478627265517,0.18956626943561922,1.6875041570461098,7.026278285270556e-06
sub-074,0.5989398254218053,0.2886658403619137,0.49325743527186205,0.12664425547663533,2.0007605999027076,-8.999431523886719e-06
sub-074,0.5757366418814421,0.34503336892324665,0.49325743527186205,0.1277046714568069,2.142756135853111,4.9247635700895835e-06
sub-074,0.5896272954264788,0.3974969384589874,0.4110478627265517,0.16797039983995982,1.7768037406611916,-1.0269805530464962e-05
sub-074,0.611577171083243,0.6675047499466077,0.6576765803624827,0.19149507325644258,1.849643096389448,-7.3000506359415775e-06
sub-074,0.571147130544108,0.3626451109252362,0.4110478627265517,0.19217083598768905,1.5099471961117534,6.4809097217843585e-06
sub-074,0.6404900810297338,0.4034907738044467,0.4110478627265517,0.15007752794000503,2.266354742688432,1.2686983884950037e-05
sub-074,0.5040393024433445,0.43655569517819537,0.49325743527186205,0.2017158333681448,1.1396486163204358,1.1606387663862127e-05
sub-074,0.548480135233914,0.4936578201436253,0.5754670078171724,0.22149829925880274,1.2844169660503637,-3.502712433876489e-06
sub-074,0.5918835192978454,0.5452270504833231,0.5754670078171724,0.2258717074876704,1.1148835798294274,2.7163734794906955e-06
sub-074,0.6110433292371705,0.640037355245997,0.5754670078171724,0.24583885743894107,1.2915901010174367,1.6886464438034955e-06
sub-074,0.572487982373566,0.40546510810816444,0.5754670078171724,0.20351015091271582,1.2149792669960238,1.1708581337190346e-05
sub-074,0.5249096607162105,0.3631896249599261,0.4110478627265517,0.15818058362410217,1.4841929579499116,1.7474067073343396e-05
sub-074,0.5940787227563603,0.30472353830663257,0.49325743527186205,0.17388626572031093,1.814875016893565,1.343653564840153e-06
sub-074,0.5762133338870854,0.2534978352618496,0.5754670078171724,0.0975511959959259,3.761658349909634,-2.7560477569148697e-06
sub-074,0.6348356603209249,0.2967319079716989,0.5754670078171724,0.24250787122171583,1.204704357512798,2.4594043075000562e-06
sub-074,0.5878174413030132,0.49441259412466054,0.5754670078171724,0.2426225717132157,1.3804496068057783,7.133940918706717e-06
sub-074,0.6155450925220286,0.1818840157675038,0.49325743527186205,0.1089988340484864,2.3172880234315647,6.706171739812466e-06
sub-074,0.5707108191664222,0.2997449449010561,0.4110478627265517,0.14918902623458027,1.6957206987246005,5.087248208703112e-06
sub-074,0.6076308150108348,0.2817473369319664,0.49325743527186205,0.14700133495552192,2.0231487857475083,2.7615366653404103e-06
sub-074,0.5949281942423351,0.25636569440678475,0.5754670078171724,0.20181400811492461,1.5334252880455976,2.8119642115500016e-06
sub-074,0.5935736514988871,0.6458942957093998,0.49325743527186205,0.20946071025000354,1.287604132148008,5.523385013121867e-06
sub-074,0.6098983144299835,0.323692509974814,0.4110478627265517,0.12750773637197915,2.428899406008469,4.210206160493509e-06
sub-074,0.5896272954264788,0.5725191927713306,0.49325743527186205,0.2128614674894525,1.5127270034080524,5.619322741426094e-07
sub-074,0.5909818381699268,0.505548566665147,0.6576765803624827,0.19314772928091326,1.5932332532662856,5.534271250031536e-06
sub-074,0.5380246539573047,0.4238142467763609,0.49325743527186205,0.23591485009286906,1.2100453458277391,-9.150537033776572e-07
sub-074,0.5791718141498696,0.47101937336557104,0.5754670078171724,0.17241716425028955,1.5194910686948715,3.803616409889024e-07
sub-074,0.5987112439007894,0.5557473111575023,0.5754670078171724,0.22635009724370592,1.450256201752468,6.531062514432973e-08
sub-074,0.6110433292371705,0.5686930060865393,0.4110478627265517,0.1965722711239741,1.438605357763808,-1.660195272299352e-06
sub-074,0.5691524128025661,0.35092596611181065,0.24662871763593103,0.15552875220920337,1.7481820594221402,1.5423918276697565e-06
sub-074,0.4970176400348177,0.34747785045781504,0.4110478627265517,0.17290073041961793,1.5226289065385,3.105853148316761e-06
sub-074,0.5112143629645954,0.3048604089868655,0.49325743527186205,0.13949452666124465,1.5006492835290433,1.1296890276374328e-06
sub-073,0.6339061615696354,0.5271620430856842,0.5754670078171724,0.21909334476713396,1.4585094393209013,-3.6403523858440686e-06
sub-073,0.5502803436659474,0.45425527227759643,0.49325743527186205,0.19431319182904583,1.3421300489275998,-8.518258671206344e-06
sub-073,0.5717902858090338,0.3322925022185049,0.4110478627265517,0.14735415486602882,2.179209766285295,-7.757679551246077e-06
sub-073,0.5814280380212363,0.49549125976588404,0.4110478627265517,0.16758422711432114,1.704733429429419,-4.436605071955011e-06
sub-073,0.6283041951673232,0.5596157879354228,0.49325743527186205,0.23072504575553882,1.5517691517362535,-9.409497027654512e-07
sub-073,0.6149896853095789,0.48681074756211673,0.49325743527186205,0.1913324432001488,1.7320574753640987,-5.227269545819208e-06
sub-073,0.4910950261887184,0.2494051198249858,0.4110478627265517,0.1114470279807288,2.222626523316321,-2.3483424578418304e-07
sub-073,0.5894953239655337,0.3497403862700643,0.4110478627265517,0.13712897608326216,2.02742656860252,-1.7830237310483283e-05
sub-073,0.5502803436659474,0.5205344378929516,0.6576765803624827,0.20913706527393394,1.3973792954422994,1.3554853777934982e-05
sub-073,0.5502803436659472,0.4190707601639429,0.5754670078171724,0.24199778567398458,1.1208299068681882,-3.464640682180766e-06
sub-073,0.5574201908815841,0.5260930958967791,0.4110478627265517,0.2536333286621531,1.1173493831859571,-1.795130214217336e-06
sub-073,0.5527422237975074,0.48122515398969984,0.49325743527186205,0.14483022336952067,1.8958107645799112,-8.871518770813494e-06
sub-073,0.5980250788287685,0.4145560798094164,0.32883829018124133,0.12824953638189712,2.382216195301604,-5.478926087819847e-06
sub-073,0.5835647632213296,0.4153956763107652,0.49325743527186205,0.16319035937929474,1.7434242317366033,2.5885917470043143e-06
sub-073,0.592333957384912,0.25202189205289666,0.4110478627265517,0.1784593253069795,1.3695893347338095,4.567113097571321e-06
sub-073,0.5527422237975074,0.5007752879124893,0.49325743527186205,0.1870956228568249,1.3749256955727311,4.914825462149592e-06
sub-073,0.5563089818174048,0.4834266495778762,0.5754670078171724,0.206867769190265,1.3096660648598293,1.4466768718943447e-06
sub-073,0.592333957384912,0.3973017974690035,0.4110478627265517,0.17054597243808275,1.6117484852000676,2.005789249736407e-06
sub-073,0.6071698550609236,0.6427163269330534,0.5754670078171724,0.27506841704336465,1.3173292830729286,3.6282477446429817e-06
sub-073,0.5791718141498697,0.6165139545390295,0.5754670078171724,0.22336196012999998,1.2987264216013392,3.900193688580285e-06
sub-073,0.5926864801413074,0.3468709438421116,0.49325743527186205,0.1292380568142793,2.5926706251490685,-9.435512764199043e-06
sub-073,0.6156758503815998,0.3464667673462086,0.49325743527186205,0.20563210737382598,1.3874303299908914,1.8354276607206232e-06
sub-073,0.6378525176420436,0.36140511831413397,0.6576765803624827,0.1717701769050141,1.8224601989374682,5.549954567929678e-06
sub-073,0.6094562709188415,0.37971261200574974,0.32883829018124133,0.13252645817499145,2.09355599660792,-2.641910460734957e-07
sub-073,0.5718220282306016,0.5345421503833068,0.5754670078171724,0.27876468195516324,1.0686984151305163,2.4465123718673883e-06
sub-073,0.5727098389396168,0.5306282510621704,0.5754670078171724,0.25115242936048127,1.1449562251033802,3.8765899878475866e-06
sub-073,0.5707108191664222,0.3732958251747727,0.4110478627265517,0.15172340260868503,1.7461533621611238,1.7057686493727573e-05
sub-073,0.5717902858090338,0.31465866014998295,0.49325743527186205,0.1654764746129495,1.531351927778448,-4.651898377618195e-06
sub-073,0.5596153943400991,0.36157091455093915,0.4110478627265517,0.13806035269116204,2.280409003918762,5.984100664543127e-06
sub-073,0.5877139714528951,0.38077249551779285,0.49325743527186205,0.18114132495528096,1.6892415309900295,1.4031527224778222e-05
sub-073,0.6149896853095788,0.640037355245997,0.6576765803624827,0.2854966391749832,1.079737001030689,-8.460454231213598e-06
sub-073,0.529224986254809,0.3364722366212129,0.49325743527186205,0.09995664284899769,2.3342983121964194,-2.682759481587385e-06
sub-073,0.6325096990028387,0.5504554185367584,0.49325743527186205,0.23252198631338566,1.3643224074434392,-1.4218873423385102e-05
sub-073,0.5932092027919936,0.4776275543563949,0.4110478627265517,0.21487912058851646,1.3841245023264048,-2.7920148663771897e-06
sub-073,0.535834099193492,0.5212969236332861,0.4110478627265517,0.1500543729491657,1.8441787682146966,1.7087340157962284e-06
sub-073,0.6122386799993341,0.41109892582642044,0.5754670078171724,0.1668470772736694,1.8976031814004035,-5.656115194399349e-06
sub-073,0.5691524128025661,0.5547887471871067,0.49325743527186205,0.22876368251421472,1.2471175428719121,-5.44910919111993e-07
sub-073,0.4970176400348177,0.45391749149411126,0.4110478627265517,0.1706385531602356,1.6401040907963504,-7.3506854940591025e-06
sub-073,0.6339061615696354,0.7121953755306398,0.6576765803624827,0.3047060930412131,1.096992440480585,3.8236938172127665e-06
sub-073,0.6098983144299835,0.5068176023684517,0.6576765803624827,0.21368851538802616,1.5940399238189886,3.3710254451300927e-06
sub-073,0.477365142321613,0.28462863496489055,0.32883829018124133,0.13736503429891522,2.0497436987789386,8.407047570732285e-07
sub-073,0.5855489678931255,0.37037378829689427,0.5754670078171724,0.2814606810233394,1.1126880279462437,8.080347396295035e-06
sub-045,0.5646821810149647,0.31982328166357793,0.4110478627265517,0.16439198075743147,1.3734235697470387,-2.402877529547057e-06
sub-045,0.5718220282306016,0.5209779952300087,0.5754670078171724,0.24043837939487028,1.1206895344410794,-2.9772655160036818e-06
sub-045,0.47122906817951754,0.40546510810816444,0.4110478627265517,0.16217859437265314,1.6928229799115657,-2.503336795323167e-07
sub-045,0.46085004905813765,0.36936010346604814,0.49325743527186205,0.12495967094992626,1.479115101284438,1.4616441949011566e-06
sub-045,0.4607735869029083,0.2949023204252679,0.24662871763593103,0.15257285980571184,1.543061154537895,-3.7156169232363545e-06
sub-045,0.5828176720602658,0.3340061441260195,0.4110478627265517,0.18687289270767057,1.5344857795788862,-8.190026348713676e-07
sub-045,0.5545261050778031,0.42830460007798715,0.6576765803624827,0.29991716047488703,0.9034559763000674,-3.6759678166784753e-07
sub-045,0.5617623146491274,0.12019558206176743,0.4110478627265517,0.12019734581541378,2.192831943733138,-2.9751904569590717e-06
sub-045,0.5835647632213297,0.4088606971093027,0.5754670078171724,0.16098619178812265,1.7654150566608884,-4.295099259095834e-06
sub-045,0.5400684935393784,0.4163941786403546,0.49325743527186205,0.2142830961376312,1.0635645363147703,1.0695678571022211e-05
sub-045,0.46821854811136715,0.33393309010253663,0.32883829018124133,0.09998076564925483,1.6162019031455808,2.878504167775048e-06
sub-045,0.6313433924378427,0.3658559700131186,0.5754670078171724,0.17710062586999767,1.766353095216572,3.764355866157393e-06
sub-045,0.6117294943091915,0.6180265500918372,0.6576765803624827,0.21660030523278243,1.4657317411852633,2.488305893243664e-06
sub-045,0.5279290808469385,0.3062939196463801,0.32883829018124133,0.11402028590285329,1.7886454234684426,1.3448100447790516e-07
sub-045,0.5210392064167557,0.17840765747281825,0.4110478627265517,0.08522353789003029,2.839409799918642,-1.1165102485978326e-06
sub-045,0.5041281014091064,0.46770741698538537,0.4110478627265517,0.16645940716116084,1.4038667144185655,-1.8245779696381655e-06
sub-045,0.5138072788813919,0.413975797776073,0.4110478627265517,0.1335701090908642,1.897565878180504,-3.2588421822174104e-06
sub-045,0.5752254580774614,0.22497673239587065,0.4110478627265517,0.13170957792267324,2.122913561039761,3.310759143861305e-06
sub-045,0.5196753579480429,0.24163813395037406,0.4110478627265517,0.14105853600767887,1.6754320419373938,9.485335636701415e-07
sub-045,0.4936440246601191,0.22107956709335827,0.4110478627265517,0.08697099160085789,2.57106945928411,2.9494896443054935e-06
sub-045,0.5779321200358947,0.3692620594442038,0.4110478627265517,0.19958663282147265,1.3788068484765303,-1.3036471290280504e-06
sub-045,0.5917637973754213,0.42088957843379615,0.6576765803624827,0.18235351686208395,1.5147400065393721,3.0641230905681445e-06
sub-045,0.5445326765736695,0.5614693565847455,0.5754670078171724,0.19290457875436215,1.3911707118036791,-5.631891103491268e-06
sub-045,0.5855489678931255,0.37376937729803245,0.4110478627265517,0.13405674452872696,1.986038497883748,-1.6571460266854433e-06
sub-045,0.6122386799993341,0.22727294465622103,0.4110478627265517,0.13388487326737886,2.0474406843270674,-4.451360271286865e-06
sub-045,0.5474005189697656,0.2719337154836418,0.4110478627265517,0.10662824407920321,2.823568395930385,-2.9094218260810466e-07
sub-045,0.4764939559586691,0.05770831762064673,0.24662871763593103,0.08763638415091378,2.188981602817793,1.6306050365511738e-06
sub-045,0.4975903807325274,0.25711490858134733,0.4110478627265517,0.1006506736270878,2.650600655456947,8.907179271562265e-08
sub-045,0.5112143629645954,0.1844290391335193,0.4110478627265517,0.10894900861844772,2.1164495369245717,-2.2182641790808105e-06
sub-045,0.6118857613992571,0.26884912411868883,0.4110478627265517,0.15580316851467152,1.6758187023957785,-3.851704267258162e-06
sub-045,0.4802063670792377,0.3812327947203965,0.4110478627265517,0.1262698901854739,1.6641584274549934,2.7992995212666213e-06
sub-042,0.5371491718780796,0.3705488430019366,0.49325743527186205,0.15978359329368705,1.8054059658253523,6.032400982627566e-06
sub-042,0.586764028132674,0.3209077200801014,0.49325743527186205,0.12779810662832117,2.3993601749421356,3.3592942862200164e-06
sub-042,0.592333957384912,0.4711603673735592,0.739886152907793,0.20868314874473926,1.3018683669928794,1.4933038847097868e-06
sub-042,0.5580861450245486,0.3865966238037815,0.49325743527186205,0.12385497312682442,1.8654335269301563,3.1760618321393657e-06
sub-042,0.6138446705023917,0.4297297301077955,0.49325743527186205,0.2862638541925156,1.1261207687857733,4.305007532680107e-06
sub-042,0.5545261050778031,0.3928863259013043,0.49325743527186205,0.2126319509122569,1.231438777602167,8.6833948062205e-06
sub-042,0.5502803436659472,0.3203860988695886,0.4110478627265517,0.14488139110243797,1.811558605459073,-8.704222385504004e-06
sub-042,0.593573651498887,0.24686007793152578,0.24662871763593103,0.09378302611221752,2.6974738360587196,3.3685958320141805e-06
sub-042,0.503998698162992,0.45366720992604215,0.49325743527186205,0.18176076555944604,1.3017405713549115,2.5543239618570553e-06
sub-042,0.4928178290580529,0.42521187104299885,0.49325743527186205,0.16322555375867606,1.5235353881408065,1.2279041476571775e-06
sub-042,0.5917637973754214,0.5453862988314581,0.5754670078171724,0.24802755776193502,1.2102745957733219,6.500088969452493e-06
sub-042,0.5918835192978454,0.4347354904082775,0.49325743527186205,0.191981784838395,1.6101481936133681,1.001818373313284e-05
sub-042,0.5646821810149647,0.42367107260473685,0.4110478627265517,0.14194191569013456,1.7391448882762655,1.8077249802342913e-06
sub-042,0.5691629258723122,0.3585481883204128,0.49325743527186205,0.15508949049741114,1.7759921838227877,4.755928869038314e-06
sub-042,0.5918835192978454,0.2231435513142097,0.4110478627265517,0.11806730841555675,1.753756437859152,5.794492137076748e-06
sub-042,0.635299968826895,0.456758402495715,0.5754670078171724,0.21771175866261205,1.470586244996108,8.138855557679223e-06
sub-042,0.6156758503815998,0.480288899905909,0.6576765803624827,0.1763774604064225,1.935039617376621,4.78932972184507e-06
sub-042,0.503998698162992,0.5031035776720805,0.49325743527186205,0.15519614217908526,1.6848663472529226,2.064125391643836e-05
sub-042,0.5757366418814421,0.3251486902919584,0.4110478627265517,0.1281195578550534,1.9696893090160168,1.4608635619330266e-05
sub-042,0.4902368043636884,0.4343764516025845,0.32883829018124133,0.12067106284044593,1.9248621635988246,-5.905722926400585e-06
sub-042,0.48814864157583765,0.15377367699527184,0.24662871763593103,0.09738092524016942,1.992955386490919,8.323121788021532e-07
sub-042,0.5609675135550843,0.36965565541145357,0.5754670078171724,0.19530136262473505,1.2349051180043131,6.466531846040157e-08
sub-042,0.5127279331817586,0.34662460808523093,0.4110478627265517,0.1492480682791712,1.3354213400607227,-4.652330885276633e-06
sub-042,0.4975903807325274,0.28611835047559825,0.4110478627265517,0.1455598222371728,1.6898624795480852,3.7102865941054977e-06
sub-042,0.4865621587582085,0.4109147128757291,0.4110478627265517,0.13993166464397044,1.948327548732065,-7.4880847370465745e-06
sub-042,0.6352999688268951,0.6931471805599453,0.5754670078171724,0.2771105248640439,1.3215233612148762,1.2666968845719349e-06
sub-042,0.6177910265747998,0.6118015411059929,0.5754670078171724,0.30246704577001055,1.0924845711630131,-1.2258518504551964e-06
sub-042,0.5749189128170351,0.5254244231871433,0.6576765803624827,0.27718790158913525,1.031056433578764,6.58978738050788e-06
sub-042,0.6122386799993341,0.3637466545408721,0.4110478627265517,0.18469958917881493,1.7295030291582394,3.887981950705114e-06
sub-042,0.5691524128025661,0.2980879936128976,0.49325743527186205,0.10795499465998887,2.748537554142491,1.047461139867328e-06
sub-042,0.5380246539573047,0.3590390112336129,0.49325743527186205,0.14592937512250564,1.4262974451844894,9.002367603204402e-06
sub-042,0.5380246539573047,0.3347495833097667,0.49325743527186205,0.15843797132142332,1.5371779375954089,1.0107919512417394e-06
sub-042,0.6138446705023917,0.40546510810816444,0.4110478627265517,0.1621720912855302,1.7802511704929633,-2.254895361664351e-06
sub-042,0.5138072788813919,0.30318625898774615,0.4110478627265517,0.11467019386516433,1.7970932993385578,1.0341838844566964e-05
sub-113,0.5225583250778879,0.34536118403845895,0.4110478627265517,0.13394761398541613,1.595251723671978,-1.0214886648701082e-05
sub-113,0.5726626889456685,0.3493032065579547,0.4110478627265517,0.15839697978178655,1.7542639968159635,5.804448118127491e-06
sub-113,0.5489175078558625,0.23915503155712048,0.4110478627265517,0.12183214792268411,1.657080422268312,7.748003467128119e-06
sub-113,0.5251251767721081,0.3313571359544425,0.32883829018124133,0.13696783764459242,1.2291329276720722,1.2085175279751517e-06
sub-113,0.6076308150108348,0.5052545787165352,0.49325743527186205,0.16834851845053603,1.6115327243850521,2.9417439703484327e-06
sub-113,0.47893055890846176,0.38441169891033206,0.4110478627265517,0.14482855378498177,1.20025342653947,4.991982591023455e-06
sub-113,0.5717902858090338,0.42356514975178233,0.5754670078171724,0.12936467893049253,2.523502981087598,-1.589100939025017e-06
sub-113,0.488108196952862,0.1936531228035046,0.4110478627265517,0.1124115099657586,1.337512017230347,2.9084879501772335e-06
sub-113,0.6149896853095788,0.43642733371213127,0.49325743527186205,0.1765028564504801,1.7426155174696598,7.4261552483036906e-06
sub-113,0.5894953239655337,0.43031110669469513,0.5754670078171724,0.1824851719547922,1.5122084671711695,6.639300510743216e-06
sub-113,0.5722931350879934,0.53785429615391,0.6576765803624827,0.2636837279210183,1.2306371448199156,6.6883536019367625e-06
sub-113,0.572487982373566,0.24932120457933463,0.49325743527186205,0.12230313798636686,1.800876658399603,4.344456325415998e-06
sub-113,0.5318754369193467,0.342202911330198,0.4110478627265517,0.1487254136135455,1.348763445542964,7.748902491728462e-06
sub-113,0.6098983144299835,0.5299192825815704,0.6576765803624827,0.20188177294835807,1.6092902361913317,1.359306050789925e-06
sub-113,0.47769316029922854,0.3353555419211378,0.4110478627265517,0.1414989295504851,1.2391458556172104,1.2933730229614467e-05
sub-113,0.529224986254809,0.4418327522790392,0.49325743527186205,0.16126090202295626,1.531802986880189,6.619251951807245e-06
sub-113,0.5818784761083029,0.40546510810816444,0.5754670078171724,0.23917018617842284,1.2153077492667583,1.0711043008656e-05
sub-113,0.47594573873741725,0.28141245943818544,0.4110478627265517,0.16361947107259492,1.1470606475697607,1.3930274068260491e-05
sub-113,0.5332028158056713,0.31314000514729284,0.4110478627265517,0.12553400289527727,1.738600189265443,-2.4006543632029892e-06
sub-113,0.559615394340099,0.32668423025505006,0.4110478627265517,0.1590991411247529,1.4194880280761646,2.9653888082132715e-06
sub-113,0.6392463248993032,0.6931471805599453,0.49325743527186205,0.2656666808977829,1.3262797799350292,-8.050790007081855e-06
sub-113,0.5726626889456685,0.5406785869156717,0.4110478627265517,0.190740962050534,1.7435436553857597,6.109999879674583e-06
sub-113,0.535834099193492,0.3364722366212129,0.4110478627265517,0.12474681592959908,1.8161716272047939,8.288544018705726e-06
sub-113,0.505098479835703,0.41481097052640203,0.5754670078171724,0.1585480646450033,1.4466571513531306,6.1682917835598916e-06
sub-113,0.5892577415688037,0.46518434280978666,0.4110478627265517,0.20734490981773734,1.5101354959840698,3.8018217976941185e-06
sub-113,0.5196753579480429,0.363843433417345,0.4110478627265517,0.1408392100368312,1.5492996555160516,1.2016106970911078e-05
sub-113,0.490661848355847,0.35667494393873245,0.49325743527186205,0.15784032009886884,1.0427571457847604,1.319800306578919e-05
sub-113,0.498604122852447,0.29804485948732745,0.4110478627265517,0.14611280836861285,1.2412134000903443,1.4995668400477762e-05
sub-113,0.5401242677287856,0.419853845560264,0.32883829018124133,0.16513566749929676,1.4477964563293066,7.036369289859985e-06
sub-113,0.5935736514988872,0.3022808718729337,0.49325743527186205,0.1566173259535195,1.474543243824458,-8.723433053735964e-06
sub-113,0.5580861450245486,0.5444639829148206,0.49325743527186205,0.20600299511068926,1.3028778107657553,-2.2478759665424966e-06
sub-113,0.5707108191664222,0.2697558561836289,0.4110478627265517,0.11202518472179408,2.3928691747983777,3.3170052325588496e-06
sub-113,0.5127279331817586,0.4136956072446799,0.32883829018124133,0.1435619824179366,1.7265407032291766,-3.9926020207676155e-07
sub-113,0.5547505754535487,0.4486938426589846,0.49325743527186205,0.20531656855730898,1.2876968670935338,-8.930906511365989e-07
sub-114,0.4934566226889875,0.33997180274747735,0.4110478627265517,0.13590767209602458,1.6325957815865078,-5.654284421966106e-06
sub-114,0.5380246539573047,0.4203685136107393,0.4110478627265517,0.15463062053924845,1.5363028559976062,-1.1853614102943713e-05
sub-114,0.5527422237975074,0.2336148511815052,0.4110478627265517,0.18554810317755796,1.132590635508125,-4.6241731454698255e-06
sub-114,0.5140247990436454,0.4740936144972606,0.49325743527186205,0.15273516629956807,1.8312881485656465,9.67291084476367e-06
sub-114,0.5489175078558625,0.5839478885949533,0.5754670078171724,0.19226586384890695,1.2517212740738994,-1.5159070911722274e-06
sub-114,0.5400684935393784,0.3018302184178078,0.49325743527186205,0.17842734104167834,1.3840841257520535,6.852709456273079e-06
sub-114,0.5371491718780796,0.2929040164329326,0.32883829018124133,0.09864349330963781,2.0819226773752186,5.687413412034018e-06
sub-114,0.5563089818174048,0.5746285803246078,0.4110478627265517,0.17865722167923673,1.640865977891489,4.1783867765740495e-06
sub-114,0.5033517976047828,0.34347343208019643,0.5754670078171724,0.13131997708778825,1.67541828979368,3.1891878841477573e-06
sub-114,0.45431082267956513,0.39465419200394874,0.4110478627265517,0.11550831103901563,1.1458134194157141,2.3929815868967043e-06
