dataset,config,model,subject,real_slope,pseudo_mean,d,n_pseudo_draws,used
erp_core,config4,M14_SE_Fz_0_150,sub-029,-0.10495492817761841,0.05821964804028898,-0.16317457621790737,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-030,1.2673597905150076,,,0,False
erp_core,config4,M14_SE_Fz_0_150,sub-031,0.2687871025821662,0.003182638824646387,0.26560446375751984,859,True
erp_core,config4,M14_SE_Fz_0_150,sub-033,-0.010117597698681067,0.04174220758676663,-0.0518598052854477,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-034,0.19729818792799425,-0.06385499804281741,0.26115318597081166,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-035,-0.43278613341961664,-0.04607930575188717,-0.38670682766772946,848,True
erp_core,config4,M14_SE_Fz_0_150,sub-037,0.682371334471724,-0.02643733988458336,0.7088086743563075,7,False
erp_core,config4,M14_SE_Fz_0_150,sub-038,0.16294562432509577,0.03527594424828174,0.12766968007681403,1000,True
erp_core,config4,M14_SE_Fz_0_150,sub-039,-0.07906665979568411,,,0,False
erp_core,config4,M14_SE_Fz_0_150,sub-040,0.1089033647366304,0.02381613356430427,0.08508723117232612,749,True
erp_core,config4,M15_LZ_Fz_0_150,sub-001,-6.780175257322909,0.1317598206678183,-6.9119350779907265,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-002,0.20250426844879688,-0.0793095587738729,0.2818138272226698,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-003,-0.1434534336772259,0.24195553363409927,-0.3854089673113252,3,False
erp_core,config4,M15_LZ_Fz_0_150,sub-005,0.2297453949148091,,,0,False
erp_core,config4,M15_LZ_Fz_0_150,sub-006,0.06493385492124068,0.11441261746959633,-0.04947876254835565,890,True
erp_core,config4,M15_LZ_Fz_0_150,sub-007,0.3064916841937537,-0.13565425154946484,0.4421459357432186,531,True
erp_core,config4,M15_LZ_Fz_0_150,sub-010,0.568355025073113,-0.5124665391285912,1.0808215642017043,622,True
erp_core,config4,M15_LZ_Fz_0_150,sub-011,0.028524918547766148,-0.08826715113637575,0.1167920696841419,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-012,0.26028248819893784,-0.06724097479779503,0.32752346299673285,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-013,0.1666697318626934,0.06472848133430684,0.10194125052838657,1000,True
erp_core,config4,M15_LZ_Fz_0_150,sub-014,0.1701228305836699,0.18091561276294366,-0.010792782179273763,998,True
erp_core,config4,M15_LZ_Fz_0_150,sub-015,-0.05148496599152065,-0.014842137274111582,-0.036642828717409065,1000,True
